km,station,train_id,time,hr,min,scenario
78,SAN JOSE,REG (CT-LCL) single_57,1170,19,30,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_57,1173,19,33,High SB
31,SAN MATEO,REG (C-LCL) 51,1128,18,48,High SB
33,HAYWARD PARK,REG (C-LCL) 51,1131,18,51,High SB
35,HILLSDALE,REG (C-LCL) 51,1134,18,54,High SB
38,BELMONT,REG (C-LCL) 51,1137,18,57,High SB
40,SAN CARLOS,REG (C-LCL) 51,1140,19,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 451,1108,18,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 451,1113,18,33,High SB
5,22nd STREET,REG (C-EXP) 451,1117,18,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 451,1125,18,45,High SB
24,MILLBRAE,REG (C-EXP) 451,1130,18,50,High SB
35,HILLSDALE,REG (C-EXP) 451,1137,18,57,High SB
43,REDWOOD CITY,REG (C-EXP) 451,1143,19,3,High SB
51,PALO ALTO,REG (C-EXP) 451,1148,19,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 451,1154,19,14,High SB
65,SUNNYVALE,REG (C-EXP) 451,1158,19,18,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 227,1111,18,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 227,1116,18,36,High SB
5,22nd STREET,REG (C-LCL) 227,1120,18,40,High SB
11,BAYSHORE,REG (C-LCL) 227,1124,18,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 227,1129,18,49,High SB
20,SAN BRUNO,REG (C-LCL) 227,1132,18,52,High SB
24,MILLBRAE,REG (C-LCL) 227,1136,18,56,High SB
29,BURLINGAME,REG (C-LCL) 227,1140,19,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 959,1120,18,40,High SB
24,MILLBRAE,HSR 959,1141,19,1,High SB
78,SAN JOSE,HSR 959,1172,19,32,High SB
126,GILROY (HSR) $,HSR 959,1197,19,57,High SB
78,SAN JOSE,REG (C-EXP) 451,1174,19,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 451,1178,19,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 451,1181,19,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 451,1185,19,45,High SB
43,REDWOOD CITY,REG (C-LCL) 51,1145,19,5,High SB
49,MENLO PARK,REG (C-LCL) 51,1150,19,10,High SB
51,PALO ALTO,REG (C-LCL) 51,1152,19,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 51,1155,19,15,High SB
57,SAN ANTONIO,REG (C-LCL) 51,1159,19,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 51,1162,19,22,High SB
65,SUNNYVALE,REG (C-LCL) 51,1166,19,26,High SB
68,LAWRENCE,REG (C-LCL) 51,1169,19,29,High SB
74,SANTA CLARA,REG (C-LCL) 51,1174,19,34,High SB
78,SAN JOSE,REG (C-LCL) 51,1181,19,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 51,1184,19,44,High SB
78,SAN JOSE,HSR single_58,1183,19,43,High SB
126,GILROY (HSR) $,HSR single_58,1208,20,8,High SB
5,22nd STREET,REG (CT-LCL) single_59,1124,18,44,High SB
31,SAN MATEO,REG (CT-LCL) single_59,1138,18,58,High SB
33,HAYWARD PARK,REG (CT-LCL) single_59,1141,19,1,High SB
35,HILLSDALE,REG (CT-LCL) single_59,1144,19,4,High SB
40,SAN CARLOS,REG (CT-LCL) single_59,1147,19,7,High SB
43,REDWOOD CITY,REG (CT-LCL) single_59,1153,19,13,High SB
51,PALO ALTO,REG (CT-LCL) single_59,1158,19,18,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_59,1165,19,25,High SB
65,SUNNYVALE,REG (CT-LCL) single_59,1169,19,29,High SB
68,LAWRENCE,REG (CT-LCL) single_59,1173,19,33,High SB
78,SAN JOSE,REG (CT-LCL) single_59,1185,19,45,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_59,1188,19,48,High SB
31,SAN MATEO,REG (C-LCL) 227,1143,19,3,High SB
33,HAYWARD PARK,REG (C-LCL) 227,1146,19,6,High SB
35,HILLSDALE,REG (C-LCL) 227,1149,19,9,High SB
38,BELMONT,REG (C-LCL) 227,1152,19,12,High SB
40,SAN CARLOS,REG (C-LCL) 227,1155,19,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 351,1123,18,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 351,1128,18,48,High SB
5,22nd STREET,REG (C-EXP) 351,1132,18,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 351,1140,19,0,High SB
24,MILLBRAE,REG (C-EXP) 351,1145,19,5,High SB
35,HILLSDALE,REG (C-EXP) 351,1152,19,12,High SB
43,REDWOOD CITY,REG (C-EXP) 351,1158,19,18,High SB
51,PALO ALTO,REG (C-EXP) 351,1163,19,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 351,1169,19,29,High SB
65,SUNNYVALE,REG (C-EXP) 351,1173,19,33,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 53,1126,18,46,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 53,1131,18,51,High SB
5,22nd STREET,REG (C-LCL) 53,1135,18,55,High SB
11,BAYSHORE,REG (C-LCL) 53,1139,18,59,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 53,1144,19,4,High SB
20,SAN BRUNO,REG (C-LCL) 53,1147,19,7,High SB
24,MILLBRAE,REG (C-LCL) 53,1151,19,11,High SB
27,BROADWAY,REG (C-LCL) 53,1154,19,14,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 861,1135,18,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 861,1141,19,1,High SB
24,MILLBRAE,HSR 861,1157,19,17,High SB
78,SAN JOSE,HSR 861,1187,19,47,High SB
126,GILROY (HSR) $,HSR 861,1212,20,12,High SB
78,SAN JOSE,REG (C-EXP) 351,1189,19,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 351,1193,19,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 351,1197,19,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 351,1201,20,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 351,1210,20,10,High SB
126,GILROY (HSR) $,REG (C-EXP) 351,1219,20,19,High SB
43,REDWOOD CITY,REG (C-LCL) 227,1160,19,20,High SB
47,ATHERTON,REG (C-LCL) 227,1164,19,24,High SB
51,PALO ALTO,REG (C-LCL) 227,1167,19,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 227,1170,19,30,High SB
57,SAN ANTONIO,REG (C-LCL) 227,1174,19,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 227,1177,19,37,High SB
65,SUNNYVALE,REG (C-LCL) 227,1181,19,41,High SB
68,LAWRENCE,REG (C-LCL) 227,1184,19,44,High SB
74,SANTA CLARA,REG (C-LCL) 227,1189,19,49,High SB
78,SAN JOSE,REG (C-LCL) 227,1196,19,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 227,1199,19,59,High SB
5,22nd STREET,REG (CT-LCL) single_60,1139,18,59,High SB
31,SAN MATEO,REG (CT-LCL) single_60,1153,19,13,High SB
33,HAYWARD PARK,REG (CT-LCL) single_60,1156,19,16,High SB
35,HILLSDALE,REG (CT-LCL) single_60,1159,19,19,High SB
40,SAN CARLOS,REG (CT-LCL) single_60,1162,19,22,High SB
43,REDWOOD CITY,REG (CT-LCL) single_60,1168,19,28,High SB
51,PALO ALTO,REG (CT-LCL) single_60,1173,19,33,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_60,1180,19,40,High SB
65,SUNNYVALE,REG (CT-LCL) single_60,1184,19,44,High SB
68,LAWRENCE,REG (CT-LCL) single_60,1188,19,48,High SB
78,SAN JOSE,REG (CT-LCL) single_60,1200,20,0,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_60,1203,20,3,High SB
31,SAN MATEO,REG (C-LCL) 53,1158,19,18,High SB
33,HAYWARD PARK,REG (C-LCL) 53,1161,19,21,High SB
35,HILLSDALE,REG (C-LCL) 53,1164,19,24,High SB
38,BELMONT,REG (C-LCL) 53,1167,19,27,High SB
40,SAN CARLOS,REG (C-LCL) 53,1170,19,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 453,1138,18,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 453,1143,19,3,High SB
5,22nd STREET,REG (C-EXP) 453,1147,19,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 453,1155,19,15,High SB
24,MILLBRAE,REG (C-EXP) 453,1160,19,20,High SB
35,HILLSDALE,REG (C-EXP) 453,1167,19,27,High SB
43,REDWOOD CITY,REG (C-EXP) 453,1173,19,33,High SB
51,PALO ALTO,REG (C-EXP) 453,1178,19,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 453,1184,19,44,High SB
65,SUNNYVALE,REG (C-EXP) 453,1188,19,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 129,1141,19,1,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 129,1146,19,6,High SB
5,22nd STREET,REG (C-LCL) 129,1150,19,10,High SB
11,BAYSHORE,REG (C-LCL) 129,1154,19,14,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 129,1159,19,19,High SB
20,SAN BRUNO,REG (C-LCL) 129,1162,19,22,High SB
24,MILLBRAE,REG (C-LCL) 129,1166,19,26,High SB
29,BURLINGAME,REG (C-LCL) 129,1170,19,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 961,1150,19,10,High SB
24,MILLBRAE,HSR 961,1171,19,31,High SB
78,SAN JOSE,HSR 961,1202,20,2,High SB
126,GILROY (HSR) $,HSR 961,1227,20,27,High SB
78,SAN JOSE,REG (C-EXP) 453,1204,20,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 453,1208,20,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 453,1211,20,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 453,1215,20,15,High SB
43,REDWOOD CITY,REG (C-LCL) 53,1175,19,35,High SB
49,MENLO PARK,REG (C-LCL) 53,1180,19,40,High SB
51,PALO ALTO,REG (C-LCL) 53,1182,19,42,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 53,1185,19,45,High SB
57,SAN ANTONIO,REG (C-LCL) 53,1189,19,49,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 53,1192,19,52,High SB
65,SUNNYVALE,REG (C-LCL) 53,1196,19,56,High SB
68,LAWRENCE,REG (C-LCL) 53,1199,19,59,High SB
74,SANTA CLARA,REG (C-LCL) 53,1204,20,4,High SB
78,SAN JOSE,REG (C-LCL) 53,1211,20,11,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 53,1214,20,14,High SB
78,SAN JOSE,HSR single_61,1213,20,13,High SB
126,GILROY (HSR) $,HSR single_61,1238,20,38,High SB
5,22nd STREET,REG (CT-LCL) single_62,1154,19,14,High SB
31,SAN MATEO,REG (CT-LCL) single_62,1168,19,28,High SB
33,HAYWARD PARK,REG (CT-LCL) single_62,1171,19,31,High SB
35,HILLSDALE,REG (CT-LCL) single_62,1174,19,34,High SB
40,SAN CARLOS,REG (CT-LCL) single_62,1177,19,37,High SB
43,REDWOOD CITY,REG (CT-LCL) single_62,1183,19,43,High SB
51,PALO ALTO,REG (CT-LCL) single_62,1188,19,48,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_62,1195,19,55,High SB
65,SUNNYVALE,REG (CT-LCL) single_62,1199,19,59,High SB
68,LAWRENCE,REG (CT-LCL) single_62,1203,20,3,High SB
78,SAN JOSE,REG (CT-LCL) single_62,1215,20,15,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_62,1218,20,18,High SB
31,SAN MATEO,REG (C-LCL) 129,1173,19,33,High SB
33,HAYWARD PARK,REG (C-LCL) 129,1176,19,36,High SB
35,HILLSDALE,REG (C-LCL) 129,1179,19,39,High SB
38,BELMONT,REG (C-LCL) 129,1182,19,42,High SB
40,SAN CARLOS,REG (C-LCL) 129,1185,19,45,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 353,1153,19,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 353,1158,19,18,High SB
5,22nd STREET,REG (C-EXP) 353,1162,19,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 353,1170,19,30,High SB
24,MILLBRAE,REG (C-EXP) 353,1175,19,35,High SB
35,HILLSDALE,REG (C-EXP) 353,1182,19,42,High SB
43,REDWOOD CITY,REG (C-EXP) 353,1188,19,48,High SB
51,PALO ALTO,REG (C-EXP) 353,1193,19,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 353,1199,19,59,High SB
65,SUNNYVALE,REG (C-EXP) 353,1203,20,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 55,1156,19,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 55,1161,19,21,High SB
5,22nd STREET,REG (C-LCL) 55,1165,19,25,High SB
11,BAYSHORE,REG (C-LCL) 55,1169,19,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 55,1174,19,34,High SB
20,SAN BRUNO,REG (C-LCL) 55,1177,19,37,High SB
24,MILLBRAE,REG (C-LCL) 55,1181,19,41,High SB
27,BROADWAY,REG (C-LCL) 55,1184,19,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 863,1165,19,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR 863,1171,19,31,High SB
24,MILLBRAE,HSR 863,1187,19,47,High SB
78,SAN JOSE,HSR 863,1217,20,17,High SB
126,GILROY (HSR) $,HSR 863,1242,20,42,High SB
78,SAN JOSE,REG (C-EXP) 353,1219,20,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 353,1223,20,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 353,1227,20,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 353,1231,20,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 353,1240,20,40,High SB
126,GILROY (HSR) $,REG (C-EXP) 353,1249,20,49,High SB
43,REDWOOD CITY,REG (C-LCL) 129,1190,19,50,High SB
49,MENLO PARK,REG (C-LCL) 129,1195,19,55,High SB
51,PALO ALTO,REG (C-LCL) 129,1198,19,58,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 129,1200,20,0,High SB
57,SAN ANTONIO,REG (C-LCL) 129,1204,20,4,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 129,1207,20,7,High SB
65,SUNNYVALE,REG (C-LCL) 129,1211,20,11,High SB
68,LAWRENCE,REG (C-LCL) 129,1214,20,14,High SB
74,SANTA CLARA,REG (C-LCL) 129,1219,20,19,High SB
78,SAN JOSE,REG (C-LCL) 129,1226,20,26,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 129,1229,20,29,High SB
78,SAN JOSE,HSR single_63,1228,20,28,High SB
126,GILROY (HSR) $,HSR single_63,1253,20,53,High SB
5,22nd STREET,REG (CT-LCL) single_64,1169,19,29,High SB
31,SAN MATEO,REG (CT-LCL) single_64,1183,19,43,High SB
33,HAYWARD PARK,REG (CT-LCL) single_64,1186,19,46,High SB
35,HILLSDALE,REG (CT-LCL) single_64,1189,19,49,High SB
40,SAN CARLOS,REG (CT-LCL) single_64,1192,19,52,High SB
43,REDWOOD CITY,REG (CT-LCL) single_64,1198,19,58,High SB
51,PALO ALTO,REG (CT-LCL) single_64,1203,20,3,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_64,1210,20,10,High SB
65,SUNNYVALE,REG (CT-LCL) single_64,1214,20,14,High SB
68,LAWRENCE,REG (CT-LCL) single_64,1218,20,18,High SB
78,SAN JOSE,REG (CT-LCL) single_64,1230,20,30,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_64,1233,20,33,High SB
31,SAN MATEO,REG (C-LCL) 55,1188,19,48,High SB
33,HAYWARD PARK,REG (C-LCL) 55,1191,19,51,High SB
35,HILLSDALE,REG (C-LCL) 55,1194,19,54,High SB
38,BELMONT,REG (C-LCL) 55,1197,19,57,High SB
40,SAN CARLOS,REG (C-LCL) 55,1200,20,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 455,1168,19,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 455,1173,19,33,High SB
5,22nd STREET,REG (C-EXP) 455,1177,19,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 455,1185,19,45,High SB
24,MILLBRAE,REG (C-EXP) 455,1190,19,50,High SB
35,HILLSDALE,REG (C-EXP) 455,1197,19,57,High SB
43,REDWOOD CITY,REG (C-EXP) 455,1203,20,3,High SB
51,PALO ALTO,REG (C-EXP) 455,1208,20,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 455,1214,20,14,High SB
65,SUNNYVALE,REG (C-EXP) 455,1218,20,18,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 229,1171,19,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 229,1176,19,36,High SB
5,22nd STREET,REG (C-LCL) 229,1180,19,40,High SB
11,BAYSHORE,REG (C-LCL) 229,1184,19,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 229,1189,19,49,High SB
20,SAN BRUNO,REG (C-LCL) 229,1192,19,52,High SB
24,MILLBRAE,REG (C-LCL) 229,1196,19,56,High SB
29,BURLINGAME,REG (C-LCL) 229,1200,20,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 963,1180,19,40,High SB
24,MILLBRAE,HSR 963,1201,20,1,High SB
78,SAN JOSE,HSR 963,1232,20,32,High SB
126,GILROY (HSR) $,HSR 963,1257,20,57,High SB
78,SAN JOSE,REG (C-EXP) 455,1234,20,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 455,1238,20,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 455,1241,20,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 455,1245,20,45,High SB
43,REDWOOD CITY,REG (C-LCL) 55,1205,20,5,High SB
49,MENLO PARK,REG (C-LCL) 55,1210,20,10,High SB
51,PALO ALTO,REG (C-LCL) 55,1212,20,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 55,1215,20,15,High SB
57,SAN ANTONIO,REG (C-LCL) 55,1219,20,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 55,1222,20,22,High SB
65,SUNNYVALE,REG (C-LCL) 55,1226,20,26,High SB
68,LAWRENCE,REG (C-LCL) 55,1229,20,29,High SB
74,SANTA CLARA,REG (C-LCL) 55,1234,20,34,High SB
78,SAN JOSE,REG (C-LCL) 55,1241,20,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 55,1244,20,44,High SB
78,SAN JOSE,HSR single_65,1243,20,43,High SB
126,GILROY (HSR) $,HSR single_65,1268,21,8,High SB
5,22nd STREET,REG (CT-LCL) single_66,1184,19,44,High SB
31,SAN MATEO,REG (CT-LCL) single_66,1198,19,58,High SB
33,HAYWARD PARK,REG (CT-LCL) single_66,1201,20,1,High SB
35,HILLSDALE,REG (CT-LCL) single_66,1204,20,4,High SB
40,SAN CARLOS,REG (CT-LCL) single_66,1207,20,7,High SB
43,REDWOOD CITY,REG (CT-LCL) single_66,1213,20,13,High SB
51,PALO ALTO,REG (CT-LCL) single_66,1218,20,18,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_66,1225,20,25,High SB
65,SUNNYVALE,REG (CT-LCL) single_66,1229,20,29,High SB
68,LAWRENCE,REG (CT-LCL) single_66,1233,20,33,High SB
78,SAN JOSE,REG (CT-LCL) single_66,1245,20,45,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_66,1248,20,48,High SB
31,SAN MATEO,REG (C-LCL) 229,1203,20,3,High SB
33,HAYWARD PARK,REG (C-LCL) 229,1206,20,6,High SB
35,HILLSDALE,REG (C-LCL) 229,1209,20,9,High SB
38,BELMONT,REG (C-LCL) 229,1212,20,12,High SB
40,SAN CARLOS,REG (C-LCL) 229,1215,20,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 355,1183,19,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 355,1188,19,48,High SB
5,22nd STREET,REG (C-EXP) 355,1192,19,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 355,1200,20,0,High SB
24,MILLBRAE,REG (C-EXP) 355,1205,20,5,High SB
35,HILLSDALE,REG (C-EXP) 355,1212,20,12,High SB
43,REDWOOD CITY,REG (C-EXP) 355,1218,20,18,High SB
51,PALO ALTO,REG (C-EXP) 355,1223,20,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 355,1229,20,29,High SB
65,SUNNYVALE,REG (C-EXP) 355,1233,20,33,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 57,1186,19,46,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 57,1191,19,51,High SB
5,22nd STREET,REG (C-LCL) 57,1195,19,55,High SB
11,BAYSHORE,REG (C-LCL) 57,1199,19,59,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 57,1204,20,4,High SB
20,SAN BRUNO,REG (C-LCL) 57,1207,20,7,High SB
24,MILLBRAE,REG (C-LCL) 57,1211,20,11,High SB
27,BROADWAY,REG (C-LCL) 57,1214,20,14,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 865,1195,19,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 865,1201,20,1,High SB
24,MILLBRAE,HSR 865,1217,20,17,High SB
78,SAN JOSE,HSR 865,1247,20,47,High SB
126,GILROY (HSR) $,HSR 865,1272,21,12,High SB
78,SAN JOSE,REG (C-EXP) 355,1249,20,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 355,1253,20,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 355,1257,20,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 355,1261,21,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 355,1270,21,10,High SB
126,GILROY (HSR) $,REG (C-EXP) 355,1279,21,19,High SB
43,REDWOOD CITY,REG (C-LCL) 229,1220,20,20,High SB
47,ATHERTON,REG (C-LCL) 229,1224,20,24,High SB
51,PALO ALTO,REG (C-LCL) 229,1227,20,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 229,1230,20,30,High SB
57,SAN ANTONIO,REG (C-LCL) 229,1234,20,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 229,1237,20,37,High SB
65,SUNNYVALE,REG (C-LCL) 229,1241,20,41,High SB
68,LAWRENCE,REG (C-LCL) 229,1244,20,44,High SB
74,SANTA CLARA,REG (C-LCL) 229,1249,20,49,High SB
78,SAN JOSE,REG (C-LCL) 229,1256,20,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 229,1259,20,59,High SB
5,22nd STREET,REG (CT-LCL) single_67,1199,19,59,High SB
31,SAN MATEO,REG (CT-LCL) single_67,1213,20,13,High SB
33,HAYWARD PARK,REG (CT-LCL) single_67,1216,20,16,High SB
35,HILLSDALE,REG (CT-LCL) single_67,1219,20,19,High SB
40,SAN CARLOS,REG (CT-LCL) single_67,1222,20,22,High SB
43,REDWOOD CITY,REG (CT-LCL) single_67,1228,20,28,High SB
51,PALO ALTO,REG (CT-LCL) single_67,1233,20,33,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_67,1240,20,40,High SB
65,SUNNYVALE,REG (CT-LCL) single_67,1244,20,44,High SB
68,LAWRENCE,REG (CT-LCL) single_67,1248,20,48,High SB
78,SAN JOSE,REG (CT-LCL) single_67,1260,21,0,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_67,1263,21,3,High SB
31,SAN MATEO,REG (C-LCL) 57,1218,20,18,High SB
33,HAYWARD PARK,REG (C-LCL) 57,1221,20,21,High SB
35,HILLSDALE,REG (C-LCL) 57,1224,20,24,High SB
38,BELMONT,REG (C-LCL) 57,1227,20,27,High SB
40,SAN CARLOS,REG (C-LCL) 57,1230,20,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) pair_23,1198,19,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) pair_23,1203,20,3,High SB
5,22nd STREET,REG (C-EXP) pair_23,1207,20,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) pair_23,1215,20,15,High SB
24,MILLBRAE,REG (C-EXP) pair_23,1220,20,20,High SB
35,HILLSDALE,REG (C-EXP) pair_23,1227,20,27,High SB
43,REDWOOD CITY,REG (C-EXP) pair_23,1233,20,33,High SB
51,PALO ALTO,REG (C-EXP) pair_23,1238,20,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) pair_23,1244,20,44,High SB
65,SUNNYVALE,REG (C-EXP) pair_23,1248,20,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 965,1210,20,10,High SB
24,MILLBRAE,HSR 965,1231,20,31,High SB
78,SAN JOSE,HSR 965,1262,21,2,High SB
126,GILROY (HSR) $,HSR 965,1287,21,27,High SB
78,SAN JOSE,REG (C-EXP) pair_23,1264,21,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) pair_23,1268,21,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) pair_23,1271,21,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) pair_23,1275,21,15,High SB
43,REDWOOD CITY,REG (C-LCL) 57,1235,20,35,High SB
49,MENLO PARK,REG (C-LCL) 57,1240,20,40,High SB
51,PALO ALTO,REG (C-LCL) 57,1242,20,42,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 57,1245,20,45,High SB
57,SAN ANTONIO,REG (C-LCL) 57,1249,20,49,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 57,1252,20,52,High SB
65,SUNNYVALE,REG (C-LCL) 57,1256,20,56,High SB
68,LAWRENCE,REG (C-LCL) 57,1259,20,59,High SB
74,SANTA CLARA,REG (C-LCL) 57,1264,21,4,High SB
78,SAN JOSE,REG (C-LCL) 57,1271,21,11,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 57,1274,21,14,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 355,1213,20,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 355,1218,20,18,High SB
5,22nd STREET,REG (C-EXP) 355,1222,20,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 355,1230,20,30,High SB
24,MILLBRAE,REG (C-EXP) 355,1235,20,35,High SB
35,HILLSDALE,REG (C-EXP) 355,1242,20,42,High SB
43,REDWOOD CITY,REG (C-EXP) 355,1248,20,48,High SB
51,PALO ALTO,REG (C-EXP) 355,1253,20,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 355,1259,20,59,High SB
65,SUNNYVALE,REG (C-EXP) 355,1263,21,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 59,1216,20,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 59,1221,20,21,High SB
5,22nd STREET,REG (C-LCL) 59,1225,20,25,High SB
